customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
3803.79853,26050,4.584967478670572,4,51,0,1,6.1454723595873295
12157.32992,57449,4.6443908991413725,6,28,0,2,6.2053655170552595
28119.28723,68211,4.605170185988092,9,21,0,2,6.165837934052762
8219.358756,28445,4.6443908991413725,18,72,0,6,6.0609039478858895
4803.24007,37313,4.143134726391533,34,39,0,6,5.511718857719228
10865.86075,0,4.709530201312334,27,48,1,2,6.973461931026565
3425.73115,29194,4.499809670330265,28,31,0,1,6.053186968474866
8609.158215,79090,4.68213122712422,2,74,0,3,5.6700213751856126
4605.036646,22571,4.1588830833596715,29,51,0,9,5.715052066914432
18634.72656,0,4.941642422609304,16,33,0,2,6.973198081758796
3465.52691,48744,4.465908118654584,3,59,0,1,6.025382765311443
2478.180205,0,4.276666119016055,24,32,0,1,6.238715173765425
5792.439588,29530,4.31748811353631,31,79,0,4,5.409317423059427
5548.031892,67798,4.248495242049359,1,78,0,9,5.8057371971791945
3443.301126,16208,4.543294782270004,22,20,0,1,6.1034530490560295
4529.072491,94757,4.727387818712341,0,25,0,1,1.8645868241223658
5597.12496,37995,4.941642422609304,16,50,0,1,6.504587529922656
2616.613903,72302,4.204692619390966,6,27,0,1,5.761422254102616
10506.88413,37934,4.927253685157205,2,58,1,8,5.956977038448206
10758.65568,19382,4.553876891600541,31,18,0,2,6.5188522591729505
5498.661301,33191,4.2626798770413155,9,80,0,9,6.0970336960003815
2791.880258,72389,4.2626798770413155,3,76,0,1,5.3334837952627
5176.157299,91475,4.174387269895637,28,35,0,3,4.308051811347769
8166.878898,0,4.718498871295094,2,29,0,3,6.684861696423135
4267.076892,43682,4.68213122712422,12,73,0,1,5.003969768757454
5217.513287,39854,4.204692619390966,6,4,0,7,5.571889909848061
7807.216137,52162,4.605170185988092,1,63,0,4,5.530035605922892
5058.927182,0,4.90527477843843,32,27,0,1,6.468009236897099
7772.579276,74755,5.278114659230517,10,10,0,1,7.247792581767846
11533.96706,85339,4.564348191467836,6,43,0,2,5.9757052694452915
5073.282126,57709,4.836281906951478,10,26,0,1,6.398594934535208
4636.54647,26802,4.204692619390966,7,43,1,5,5.761422254102616
5296.838482,0,4.30406509320417,33,44,0,3,5.030966592078975
6273.911874,18577,4.465908118654584,21,76,0,6,6.025382765311443
8002.308333,0,4.68213122712422,3,65,0,3,6.243389899847644
15563.36944,0,5.537334267018537,15,40,5,7,7.102828519701255
4723.821588,21546,4.787491742782046,20,66,1,1,6.439982639227591
8436.350708,49182,4.2626798770413155,6,86,0,2,5.114457717496403
7153.208425,32238,4.5217885770490405,15,80,0,4,6.08854918118217
6990.691643,0,4.23410650459726,24,2,0,2,5.791182664937034
6375.079233,98118,4.430816798843313,28,68,3,3,5.989963420981715
27990.35769,22971,4.624972813284271,24,8,0,2,6.333317918703223
4971.727892,49161,4.1588830833596715,16,41,2,3,5.151827777976211
7611.949286,90252,4.564348191467836,1,77,0,7,4.819670064160004
2422.194555,25036,4.127134385045092,11,30,1,1,5.682899263739777
4647.423581,28314,4.804021044733257,21,37,0,1,6.366126746061101
7765.228166,56337,4.584967478670572,26,25,0,3,6.1454723595873295
6189.443994,99074,4.356708826689592,4,40,1,9,5.344194100321512
3520.696547,31708,4.553876891600541,3,43,1,1,6.114124559843869
2678.457672,0,4.430816798843313,3,85,1,1,5.989963420981715
6274.564531,0,4.219507705176107,23,39,1,2,6.069167257583842
4650.063763,28215,4.189654742026425,15,26,0,3,6.150602768446279
12010.93726,0,4.787491742782046,3,24,0,2,6.75437097208278
10193.77423,21119,4.859812404361672,1,79,0,4,6.422272462887942
15862.17507,0,4.204692619390966,14,16,0,2,6.165837934052762
17254.03699,0,4.248495242049359,33,49,1,2,5.8057371971791945
5294.230247,0,4.2626798770413155,9,19,0,3,3.0690436999779505
6274.447705,13662,4.454347296253507,29,37,0,3,6.013715156042802
8007.399376,0,4.727387818712341,12,93,0,3,6.288973180377498
30966.31981,0,4.700480365792417,18,2,0,2,6.540165879914613
2666.976685,79251,4.219507705176107,10,32,1,1,5.776413165691109
18572.01022,51294,4.762173934797756,19,45,0,2,4.738280700055658
6595.101921,0,4.663439094112067,2,38,2,7,6.743726271066116
2243.473907,0,4.143134726391533,34,71,0,1,6.516885813855361
7423.929008,0,4.68213122712422,27,27,0,9,6.243389899847644
4627.090729,29124,4.867534450455582,15,41,4,1,6.430042006666349
4413.255399,0,4.189654742026425,19,33,0,3,5.746203190540153
3163.283136,97266,4.382026634673881,29,84,0,1,6.304544125118117
4908.124429,48207,4.1588830833596715,28,85,2,8,5.111836487754558
7850.590399,0,4.248495242049359,5,78,0,2,5.8057371971791945
3210.417377,0,4.48863636973214,3,8,0,1,5.789708145257667
5387.40977,97316,4.219507705176107,13,18,0,7,5.73681896382874
2472.469209,63860,4.143134726391533,26,81,0,1,5.3451925840912615
5403.586356,72633,4.219507705176107,28,91,0,8,5.054727207001428
31410.92822,28013,5.58724865840025,25,30,0,2,7.152895128168243
7627.431532,60479,4.574710978503383,1,44,0,3,4.45615216649486
7540.390159,0,4.23410650459726,24,42,0,2,6.255285079548512
2617.704041,14151,4.290459441148391,5,41,1,1,5.848171377281505
7212.143863,75891,4.127134385045092,1,5,0,2,4.131729055298278
6671.766636,0,5.214935757608986,5,81,0,1,7.184325846679199
5677.642084,53078,4.30406509320417,1,10,0,5,6.640165836216222
22952.06778,20031,4.465908118654584,4,83,0,2,4.706737837823219
2960.567044,92070,4.31748811353631,16,1,0,1,5.912608919575934
2446.681538,44509,4.127134385045092,8,68,0,1,5.4281671014302795
7659.71722,0,4.30406509320417,22,93,0,2,6.266441247062209
4533.733641,91967,4.736198448394496,4,74,0,1,5.060927472534417
2355.281389,0,4.1588830833596715,20,5,0,1,5.715052066914432
14316.84569,97379,4.787491742782046,10,62,0,2,5.874269841164228
10179.71704,14290,5.605802066295998,20,40,0,1,7.171503201138287
8129.511,0,4.787491742782046,3,11,1,8,6.593600190695641
13272.22792,0,5.272999558563747,31,11,0,4,7.242654851043029
17817.46464,0,4.23410650459726,4,71,0,2,5.55263512143632
25002.01883,21927,4.276666119016055,32,40,0,2,4.864644007917651
19955.25713,69096,4.605170185988092,24,32,0,2,4.184634814763701
4606.26977,0,4.290459441148391,8,14,2,8,6.252674299228648
15114.40241,28513,4.61512051684126,4,22,1,2,6.175867270105761
4782.349875,81687,4.127134385045092,7,77,0,6,5.682899263739777
6317.373557,13792,4.477336814478207,2,3,2,3,6.431641082187613
16224.54182,32184,4.919980925828125,14,91,1,2,5.587797844648524
9585.501257,26432,4.48863636973214,19,89,3,2,6.048317358700765
10130.93442,59232,4.454347296253507,6,75,0,2,6.013715156042802
7343.52792,0,4.290459441148391,26,12,3,2,5.848171377281505
7699.632103,23577,4.23410650459726,1,67,0,2,4.530609913100274
5739.823806,0,4.394449154672439,27,88,0,3,6.744296423186122
3874.86854,26670,4.59511985013459,23,13,0,1,6.295689013433471
8112.323843,87403,4.23410650459726,1,63,0,2,6.125318502078677
2707.429536,51455,4.219507705176107,16,85,0,1,2.4887981513973725
5686.961001,30242,4.290459441148391,30,23,0,3,3.8976813741129117
7381.623005,64311,4.143134726391533,21,79,0,2,5.063700978206111
2724.262292,0,4.2626798770413155,21,70,0,1,6.007299814830522
9075.768214,37722,4.762173934797756,8,23,0,8,5.069391529997639
2756.543334,42336,4.248495242049359,12,56,0,1,3.281112285797288
8382.478392,25998,4.276666119016055,16,38,0,2,6.675669416617047
7868.0982,24887,4.23410650459726,33,6,0,2,5.791182664937034
2851.645994,0,4.418840607796598,15,82,0,1,6.382492607418377
7615.369665,90918,4.174387269895637,22,19,0,2,5.1023747671141155
5658.531248,78834,4.290459441148391,14,20,2,8,5.848171377281505
4307.464888,0,4.143134726391533,27,14,0,3,6.075958877742564
4820.704584,27872,4.127134385045092,19,78,0,3,5.235681349168619
8754.16043,24012,4.727387818712341,30,91,1,3,4.421382939595722
7259.328982,16367,4.553876891600541,2,99,0,9,6.247209573831503
2675.029491,55479,4.23410650459726,5,7,1,1,4.77882298577885
3305.129877,40778,4.465908118654584,1,59,0,1,6.025382765311443
8984.040021,0,4.927253685157205,22,68,3,6,7.335034630905058
3567.503755,0,4.634728988229636,28,11,0,1,6.494404847264968
23747.46699,0,4.574710978503383,29,22,4,2,6.135131896920395
3352.87052,95438,4.430816798843313,25,76,0,1,4.607398621180986
5169.49937,12430,4.30406509320417,22,13,0,4,5.861925175752996
8564.768226,95697,4.68213122712422,29,29,0,9,5.187422252103956
8028.484649,0,4.31748811353631,26,84,0,2,6.280021236970423
9000.439546,28108,4.74493212836325,6,27,0,3,6.306640183868685
11638.89947,25370,4.634728988229636,10,77,0,2,6.195629131824389
7376.795372,0,4.663439094112067,31,85,0,5,6.6293632534374485
7892.088107,28672,4.276666119016055,14,34,0,2,5.83422577068149
19160.98994,22705,5.480638923341991,19,59,0,7,7.166806695099171
5548.031892,67798,4.248495242049359,1,78,0,9,5.8057371971791945
8319.5292,61367,4.2626798770413155,7,85,0,2,6.213674124404212
13770.97618,59207,4.762173934797756,23,21,0,2,6.3240004751933885
5225.253777,67423,4.189654742026425,24,0,0,9,5.684629437330765
16979.79757,35095,4.30406509320417,25,56,0,2,6.266441247062209
7485.356469,26380,4.574710978503383,29,70,0,4,5.18385914755798
2639.644171,88731,4.204692619390966,10,72,0,1,5.0104476564934215
8085.448545,61409,4.23410650459726,30,80,0,2,5.579881350354882
12316.79698,0,5.123963979403259,30,40,0,5,7.594381145420458
5568.947534,0,4.382026634673881,21,53,1,7,6.012345607392094
3571.82831,74931,4.499809670330265,13,16,0,1,5.4460894031593625
3350.244285,74770,4.465908118654584,23,10,0,1,6.025382765311443
2716.190293,0,4.564348191467836,14,81,5,1,6.430150294901644
38887.9034,44299,4.68213122712422,0,73,0,2,5.1989709907524855
2272.447229,0,4.276666119016055,22,10,1,1,5.969982506486357
2849.252467,63326,4.290459441148391,2,34,0,1,5.893201068356253
5328.320299,0,4.30406509320417,12,42,0,7,6.6789024419184155
4679.977728,21720,4.859812404361672,5,7,0,1,6.732097564190817
5345.201117,55571,4.912654885736052,4,46,0,1,6.808833016554845
2437.084486,34759,4.127134385045092,30,84,0,1,5.714899919546277
4637.544647,0,4.23410650459726,18,81,0,3,5.866838169736218
8804.584902,38638,4.31748811353631,5,84,0,2,5.875492370855561
2438.689804,80927,4.143134726391533,25,8,0,1,5.359699212186371
4736.34799,0,4.189654742026425,33,1,0,3,6.374094647999743
5608.155723,81914,4.2626798770413155,6,33,0,6,5.297089913535715
6465.223746,0,4.532599493153256,9,24,0,3,6.497378126512952
2435.245577,0,4.290459441148391,28,64,0,1,5.848171377281505
2111.993329,0,4.31748811353631,5,75,4,1,5.915723630117562
2347.591802,0,4.248495242049359,14,10,1,1,6.631858341549253
3636.561567,25407,4.59511985013459,2,88,0,1,5.653329946024293
5692.684466,86073,4.2626798770413155,2,96,0,3,5.678765018143088
4041.241758,23818,4.653960350157523,6,1,1,1,6.215008018443519
7756.174223,21326,4.605170185988092,22,9,0,3,6.451678952240911
3151.16213,18486,4.465908118654584,24,95,0,1,6.025382765311443
7198.415033,10458,4.634728988229636,11,29,0,4,6.195629131824389
5263.921634,82528,4.882801922586371,10,65,0,1,5.55697059208214
4347.159852,38223,4.727387818712341,27,18,2,1,6.288973180377498
2884.636779,63438,4.290459441148391,32,67,0,1,3.6305330024835407
6906.201903,13432,4.532599493153256,5,82,0,8,6.416026060974367
4450.220503,26848,4.74493212836325,10,50,0,1,4.6206250913097575
24127.50402,14072,4.276666119016055,13,3,0,2,6.238715173765425
5246.278375,28909,4.204692619390966,15,66,0,8,6.126219923171566
2744.73543,35159,4.23410650459726,0,73,0,1,5.0205924434080265
5543.802692,64255,4.2626798770413155,7,36,0,8,5.27230890986442
6013.038073,0,4.442651256490317,8,30,0,7,6.406549898593137
3650.576237,88842,4.51085950651685,32,42,0,1,5.8629490395871295
2520.818611,39377,4.174387269895637,7,53,0,1,5.730748922886015
5169.49937,12430,4.30406509320417,22,13,0,4,5.861925175752996
2395.57,21986,4.1588830833596715,1,9,0,1,5.813223338359931
3031.587812,27435,4.343805421853684,9,6,0,1,6.123687967835084
11790.49617,25251,4.204692619390966,13,43,0,2,5.761422254102616
6755.076276,29881,4.454347296253507,27,95,0,6,2.9402285487842112
11315.20373,11885,4.624972813284271,18,39,0,2,6.185797016568072
8207.702516,40420,4.653960350157523,2,10,0,7,6.215008018443519
5332.615013,74837,4.204692619390966,9,18,0,7,5.9335771593958375
3087.432549,67591,4.356708826689592,2,78,0,1,5.293708848623482
4652.595489,47590,4.787491742782046,14,25,0,1,4.806705258677678
2489.751297,75474,4.143134726391533,12,7,0,1,5.69910488510509
18196.63824,57177,4.532599493153256,14,51,0,2,6.092666427616949
2668.731444,52344,4.204692619390966,4,7,0,1,5.212801345501663
8257.014532,20072,4.2626798770413155,26,34,0,2,6.191982707755471
12465.92416,33604,4.663439094112067,5,80,0,2,5.882259417049025
6743.126791,0,4.127134385045092,2,76,0,2,5.682899263739777
2883.165412,37741,4.31748811353631,3,59,0,1,5.875492370855561
29973.41592,48471,4.430816798843313,5,20,1,2,5.346651293323681
4686.469674,58089,4.77912349311153,31,83,0,1,6.341064522374751
6057.07208,27681,4.430816798843313,13,62,0,9,5.989963420981715
6895.309989,28992,4.31748811353631,3,90,4,2,5.875492370855561
9549.113813,55986,4.787491742782046,3,60,0,9,5.964880047464852
10593.59462,94042,4.890349128221754,13,67,0,9,6.452994879149095
7735.465528,0,4.624972813284271,11,34,0,3,6.335558257444444
2306.427813,0,4.219507705176107,19,70,0,1,6.180844468269383
31234.89323,70164,4.48863636973214,34,3,0,2,5.930655274338359
5096.673223,22886,4.189654742026425,9,81,0,3,5.746203190540153
3226.790317,19948,4.499809670330265,17,84,0,1,6.059590376155582
5896.536531,39293,4.31748811353631,17,48,0,6,5.868564854283616
13869.92705,28432,4.77912349311153,1,59,0,2,6.418855159965584
18532.40504,0,4.2626798770413155,1,30,0,2,6.22455842927536
7716.439345,0,4.68213122712422,2,93,0,4,7.062837709737507
6439.779016,47412,4.406719247264253,10,39,0,7,6.04695666956632
9718.463569,0,4.189654742026425,12,46,0,2,5.746203190540153
12759.27844,68351,4.68213122712422,16,90,0,2,6.588017909477251
5926.980962,58733,4.31748811353631,26,42,0,9,5.875492370855561
11389.94398,58187,4.564348191467836,18,39,0,2,4.3532860525989
3497.483075,63189,4.48863636973214,16,95,0,1,6.345854928169085
9476.901955,0,5.541263545158426,23,55,0,1,7.511961950245435
9853.773193,44006,4.875197323201151,18,26,0,4,6.205899859533319
8099.40027,60932,4.624972813284271,7,35,0,3,6.185797016568072
8507.832473,56704,4.276666119016055,33,50,0,2,4.451028352788368
23903.68234,0,4.31748811353631,12,72,1,2,5.875492370855561
5360.557066,24254,4.23410650459726,11,84,0,5,5.791182664937034
29706.78459,0,4.859812404361672,15,37,0,2,7.205128114691441
5431.213625,57125,4.23410650459726,13,99,0,3,5.791182664937034
9048.983447,0,4.787491742782046,9,8,0,3,6.34948858061601
4359.74197,0,4.174387269895637,17,84,0,9,5.730748922886015
2889.087654,72075,4.30406509320417,32,1,2,1,3.159967292228071
3056.217296,34317,4.3694478524670215,6,32,2,1,5.578189700979688
13815.7802,96745,5.19295685089021,14,25,5,3,6.757164920349636
5116.727579,95427,4.189654742026425,2,85,0,5,6.095392077032003
10033.28281,0,4.990432586778736,5,84,0,3,7.248394428379842
2772.835753,30606,4.276666119016055,11,7,0,1,5.537520824418772
2647.519741,37876,4.248495242049359,13,15,0,1,5.707297566143751
4038.864803,0,4.709530201312334,17,59,0,1,6.270988431858299
7781.89849,57474,4.584967478670572,21,44,0,3,5.638488880967531
16473.16905,22828,4.672828834461906,11,54,0,2,6.234018491942015
5285.314179,65096,4.219507705176107,3,81,3,8,5.776413165691109
3107.588649,0,4.48863636973214,1,66,0,1,4.478878262200638
5780.182197,51066,4.31748811353631,23,0,0,8,6.670757845524788
26939.51419,96866,4.736198448394496,26,88,1,2,5.9359141091933045
2329.459058,20934,4.127134385045092,14,35,1,1,5.682899263739777
4589.940596,32510,4.787491742782046,29,38,0,1,6.34948858061601
4428.031583,58577,4.709530201312334,6,62,0,1,5.719894482995165
10881.77039,73268,4.927253685157205,30,35,0,3,3.7409928046635
5412.696604,0,4.394449154672439,8,44,0,3,6.3578422665081
8382.630118,19683,4.770684624465665,17,41,1,9,6.332568896055757
4834.710493,38713,4.204692619390966,31,69,4,6,5.761422254102616
21710.27538,62370,4.553876891600541,4,10,2,2,3.496738140941596
2430.870824,28476,4.143134726391533,3,76,0,1,5.69910488510509
14651.6153,74915,4.812184355372417,13,17,0,2,5.976735041093624
5073.282126,57709,4.836281906951478,10,26,0,1,6.398594934535208
5520.476175,94676,4.248495242049359,27,14,0,3,5.8057371971791945
6008.184526,43543,4.343805421853684,11,62,0,8,5.82969635926257
24543.19862,68297,5.3612921657094255,6,42,3,2,7.149514558211926
2429.374554,74241,4.127134385045092,21,57,0,1,4.938697311452371
3452.029549,61385,4.465908118654584,25,35,0,1,5.2998134917943
4109.310394,0,4.143134726391533,0,23,0,8,6.1034530490560295
8714.922135,0,4.77912349311153,14,64,0,4,6.341064522374751
8110.305608,52548,4.624972813284271,10,1,0,5,6.3775850439146256
3669.83263,0,4.564348191467836,22,17,0,1,6.0653135564480145
3893.305281,26605,4.61512051684126,33,13,0,1,6.839830696671053
2496.476385,0,4.219507705176107,25,32,0,1,5.2058476508033715
4629.970602,0,4.2626798770413155,23,32,0,7,6.627968907945308
17684.65456,82667,4.174387269895637,5,65,1,2,5.730748922886015
15663.65604,31789,4.875197323201151,11,65,0,2,5.760221993486376
4940.124252,0,4.276666119016055,10,85,0,3,6.3145799104612195
2754.461855,25151,4.248495242049359,22,19,0,1,5.765319586693443
2953.797658,0,4.477336814478207,25,6,2,1,6.028738624005276
6198.793072,24053,4.477336814478207,33,53,1,7,6.438603274201323
12176.00621,0,4.770684624465665,5,3,0,2,7.2256694260059
4035.009284,55407,4.624972813284271,30,68,1,1,5.621639058984313
2954.387586,62461,4.30406509320417,15,7,0,1,4.869589322374806
5204.64616,29406,4.23410650459726,33,79,0,6,5.791182664937034
8100.243093,89420,4.219507705176107,3,83,0,2,5.3634266794404954
4443.631711,0,4.804021044733257,7,69,0,1,6.46966823100785
7503.367741,52464,4.564348191467836,9,15,0,3,6.24790912475195
2548.509175,43731,4.174387269895637,35,12,2,1,5.096574906951837
2473.368225,13449,4.23410650459726,28,13,0,1,5.791182664937034
32777.30467,0,4.7535901911063645,3,22,0,2,6.315358001522335
19228.46362,0,5.236441962829949,14,32,0,2,6.8008379966360595
4538.117454,49821,4.127134385045092,26,48,4,3,5.812064551395241
7663.514373,34837,4.1588830833596715,32,27,0,2,4.301743901321487
4177.288153,44222,4.653960350157523,19,3,0,1,6.026340187455212
11776.00378,58881,4.584967478670572,8,51,0,2,5.874607695535673
3996.772165,46210,4.61512051684126,2,44,0,1,3.8568436648712883
5490.775023,49480,4.2626798770413155,17,57,1,4,4.299820218077898
12989.81806,0,4.189654742026425,16,3,0,2,5.746203190540153
4599.759229,79284,4.770684624465665,9,59,1,1,5.059125902292166
2351.878675,12928,4.174387269895637,12,74,0,1,5.730748922886015
2903.242245,20510,4.31748811353631,32,63,0,1,5.875492370855561
3807.528493,0,4.7535901911063645,16,89,0,1,6.720220155135295
8310.704732,67541,4.653960350157523,10,45,0,6,5.322457968271855
8962.795984,97924,4.31748811353631,4,26,0,2,5.875492370855561
12157.5413,40432,4.356708826689592,21,66,0,2,5.915123313851259
16460.07754,16869,5.407171771460119,28,57,0,3,6.972231298166502
8788.532018,91171,4.709530201312334,3,64,0,8,6.6494992879907775
5093.479191,0,4.276666119016055,12,55,0,3,5.0230805101335525
5377.90796,34528,4.248495242049359,22,0,2,7,5.218206289454032
5635.746396,20303,4.276666119016055,24,84,0,3,5.83422577068149
3514.212939,73643,4.499809670330265,2,2,0,1,5.000493735226843
4386.277558,10621,4.219507705176107,28,22,0,5,5.776413165691109
7294.5816,76407,4.5217885770490405,22,85,0,9,6.081762185088762
2415.063816,0,4.276666119016055,20,4,0,1,6.238715173765425
4693.751128,26607,4.812184355372417,3,73,0,1,6.37434315654335
7481.825592,61783,4.553876891600541,17,20,0,6,6.490914523850134
5953.352957,20283,4.356708826689592,7,17,0,3,5.915123313851259
3890.964154,43578,4.59511985013459,5,46,0,1,4.669666596864038
5352.218989,93606,4.219507705176107,23,44,0,3,5.776413165691109
8105.81483,17920,4.290459441148391,14,53,0,2,6.052971988536249
3509.968806,51800,4.532599493153256,29,12,0,1,5.705289778103388
8434.119038,27694,4.6913478822291435,3,3,0,7,6.6104943702778565
4254.620669,11904,4.127134385045092,34,11,2,3,5.682899263739777
2839.945741,53444,4.290459441148391,10,67,1,1,5.757967359530159
16473.16905,22828,4.672828834461906,11,54,0,2,6.234018491942015
31706.9251,50719,4.882801922586371,33,79,0,2,6.77036147340627
2580.849899,46900,4.204692619390966,13,59,0,1,5.761422254102616
17622.1332,0,5.53338948872752,31,10,0,3,7.504061108092527
14435.67365,60880,4.787491742782046,25,89,0,2,4.708688658124985
12731.95161,40870,4.663439094112067,3,56,0,2,6.22455842927536
2398.354197,14321,4.189654742026425,20,72,0,1,6.05167389918246
6182.618843,20072,4.418840607796598,35,51,0,9,6.161770199114834
9431.376818,77365,4.382026634673881,4,35,0,2,1.3411147087015056
4651.28429,98475,4.7535901911063645,8,22,0,1,6.315358001522335
12168.74492,14973,4.7535901911063645,2,75,0,2,6.720220155135295
26122.12998,83385,4.882801922586371,26,77,2,2,6.558675925372891
3237.305187,0,4.51085950651685,19,91,0,1,6.492900050363684
9416.474669,0,4.465908118654584,9,83,1,2,6.025382765311443
2506.360995,0,4.30406509320417,8,19,0,1,6.266441247062209
5272.005079,98110,4.189654742026425,3,77,0,8,5.177773898777248
5246.278375,28909,4.204692619390966,15,66,0,8,6.126219923171566
10611.56172,0,4.574710978503383,29,5,0,2,6.857464905711556
2249.874803,0,4.143134726391533,6,2,0,1,5.69910488510509
2816.756002,42937,4.276666119016055,14,9,0,1,5.532518920169335
4751.280948,30887,4.787491742782046,15,18,0,1,6.098451094309694
28622.31443,35442,5.480638923341991,10,20,0,2,7.045950777733537
8421.516848,95139,4.6443908991413725,25,27,0,6,3.5560087574674646
4660.399573,89834,4.762173934797756,24,11,0,1,3.7877276858065194
6843.848971,0,4.204692619390966,18,21,0,2,6.172764325814455
9223.987144,18814,4.812184355372417,20,94,0,3,6.37434315654335
4938.72766,82733,4.143134726391533,5,12,0,9,4.291842306467056
15114.40241,28513,4.61512051684126,4,22,1,2,6.175867270105761
5037.953998,0,4.23410650459726,28,23,1,9,5.791182664937034
5097.318657,67233,4.1588830833596715,10,26,0,3,5.512192595348511
8906.991433,58718,5.424950017481403,11,0,0,1,6.9900723214713505
22721.47396,21724,5.293304824724492,4,51,0,2,7.317365388025715
9095.15235,65103,4.7535901911063645,29,41,4,3,6.315358001522335
4898.957331,55071,4.127134385045092,10,14,0,5,5.448959310812977
2916.380797,85817,4.290459441148391,0,31,0,1,5.049777536222049
5729.855012,92254,4.2626798770413155,7,94,0,7,5.507740116711312
12280.76661,88340,4.634728988229636,16,1,0,2,6.195629131824389
2472.469209,63860,4.143134726391533,26,81,0,1,5.3451925840912615
4698.345864,26411,4.844187086458591,25,9,1,1,6.406549898593137
7950.178237,26189,4.248495242049359,6,42,0,2,5.8057371971791945
3299.339339,66114,4.532599493153256,12,6,4,1,5.192079026826492
7506.779365,49561,5.267858159063328,4,35,0,1,6.83238497195736
7123.694599,16139,4.143134726391533,19,69,0,2,5.69910488510509
8008.095994,63775,4.61512051684126,29,3,0,3,6.139352408507726
5318.89664,25134,4.219507705176107,3,0,0,6,5.776413165691109
5483.89085,87777,4.23410650459726,16,1,0,7,5.555703537767546
7244.497284,0,4.6443908991413725,1,51,0,3,6.2053655170552595
15558.44195,62922,5.272999558563747,26,80,0,7,7.023432672662945
8945.689398,83761,4.727387818712341,16,70,0,8,5.602958125391678
8441.667084,50801,4.290459441148391,25,21,3,2,3.793667936191747
2798.834343,48675,4.276666119016055,26,62,1,1,5.83422577068149
7522.900704,55916,4.1588830833596715,23,41,0,2,5.715052066914432
39033.08248,0,5.198497031265826,11,65,0,2,6.762729506931879
2594.7935,30064,4.189654742026425,20,23,0,1,5.696598125579404
8991.124186,0,4.852030263919617,29,25,0,4,7.070967066698213
2332.095228,0,4.219507705176107,4,99,0,1,6.180844468269383
9244.351881,12081,4.418840607796598,18,18,0,2,6.308216709561126
6290.699249,0,4.564348191467836,11,23,0,5,6.529418838262226
9880.097141,62326,4.812184355372417,8,53,0,8,4.5748074686934155
11790.49617,25251,4.204692619390966,13,43,0,2,5.761422254102616
5477.206072,21289,4.276666119016055,15,98,0,3,5.83422577068149
4014.332715,54054,4.605170185988092,7,55,0,1,1.8963723054432557
3674.56826,84814,4.51085950651685,25,60,0,1,6.241866211446595
4714.044733,46097,4.127134385045092,9,73,4,3,5.288645575199139
2754.143877,58705,4.248495242049359,19,95,0,1,3.911151105433793
40688.53442,37455,4.74493212836325,13,57,0,2,6.306640183868685
4563.859434,62010,4.727387818712341,2,51,0,1,6.288973180377498
7430.347681,61568,4.543294782270004,3,36,0,3,5.488189322205359
2644.983484,90443,4.204692619390966,11,15,0,1,5.464569655628247
26220.03266,24743,4.442651256490317,8,23,0,2,6.9167502129949945
2397.036098,22283,4.189654742026425,16,93,0,1,6.351011548239157
5207.680496,74627,4.189654742026425,21,61,0,6,5.180295494247453
5907.078117,47306,4.31748811353631,8,18,0,3,4.592320329069118
27420.81318,0,4.727387818712341,23,20,0,2,6.288973180377498
5044.857229,59292,4.174387269895637,14,92,0,4,5.391312678202213
3090.13236,23970,4.356708826689592,13,19,0,1,3.805771448466454
8514.394994,48428,4.290459441148391,8,5,1,2,5.414890862116754
20925.89544,44342,4.31748811353631,24,60,0,2,5.875492370855561
3515.456573,0,4.6443908991413725,30,13,2,1,6.610157541742979
17666.56543,0,4.31748811353631,6,92,0,2,5.875492370855561
30313.30977,67117,4.454347296253507,10,38,0,2,5.800374187491631
4726.869327,13037,4.8283137373023015,28,49,0,1,6.733816643911064
5284.509533,71960,4.219507705176107,12,40,0,9,5.027133441463807
2990.330995,73137,4.31748811353631,14,45,1,1,5.4328356064535654
3548.071725,0,4.574710978503383,10,77,0,1,6.102833058063598
6371.320461,23797,4.406719247264253,10,57,0,3,5.96563378707346
5372.351967,70286,4.219507705176107,16,66,0,3,4.876292120638242
5165.202368,12904,4.890349128221754,17,31,0,1,6.452994879149095
8264.747863,42045,4.6443908991413725,7,12,0,3,3.733851983236241
5193.770572,24948,4.189654742026425,3,51,0,4,5.639609280556359
8099.571213,25452,4.68213122712422,20,60,0,3,6.8624320220886
8845.073706,95850,4.700480365792417,3,16,0,3,5.797583935097436
8295.977271,73556,4.653960350157523,31,4,0,9,6.211972662710233
9344.431622,0,4.174387269895637,25,96,1,2,5.730748922886015
5081.741976,0,4.248495242049359,17,76,0,7,4.5506890579591195
5363.531017,43879,4.248495242049359,19,60,0,5,5.49361088907541
2429.600516,23941,4.127134385045092,12,1,0,1,5.682899263739777
7183.071115,14390,4.189654742026425,16,4,0,2,6.000867369194685
5376.88732,30039,4.2626798770413155,21,52,0,9,6.213833062159164
7019.177186,26806,4.1588830833596715,32,19,0,2,5.715052066914432
7079.170237,24450,4.51085950651685,4,65,0,4,5.529266744969506
2415.83485,0,4.174387269895637,26,17,0,1,5.889479713529989
8193.160528,89219,4.30406509320417,12,9,4,2,5.861925175752996
6952.651187,0,4.30406509320417,2,38,3,2,6.266441247062209
7465.980556,0,4.700480365792417,4,33,0,8,6.66670230712436
